id,characteristics_prompt_1,annotator_1,characteristics_prompt_2,annotator_2,characteristics_prompt_3,annotator_3,characteristics_prompt_4,annotator_4,characteristics_prompt_5,annotator_5
3887,20代の男性が低い声で優しい喋り方をしている。,beethoven6019,,,,,,,,
3888,男性が、力が抜けたような声で、少しゆっくりと話している。,schumann8180,,,,,,,,
3889,成人男性が、ゆっくりとした話し方で、説明するように喋っている。,tchaikovsky6606,,,,,,,,
3890,40代くらいの男性が、疲れたような声でゆっくり喋っている。,mendelsohn1957,40代くらいの男性が、まったりした声で昔話を読むような喋り方をしている。,rossini2349,,,,,,
3891,男性が、少し低い声で、ゆっくりと喋っている。,elger2591,,,,,,,,
3892,若い男性が、少し高い声で、一音一音はっきりと話している。,wagner3277,,,,,,,,
3893,若い男性が、低い声で、ささやくように話している。,bizet3688,,,,,,,,
3894,青年の落ち着いた男性が、はきはきした声で、語りかけるように喋っている。,rossini4506,,,,,,,,
3895,やや若い男性が、高くも低くもない声で、優しく教え諭すように話している。,tchaikovsky1731,,,,,,,,
3932,年齢はよくわからない男性が、こもった感じの音声で話している。,shostakovich2956,,,,,,,,
3933,30代の男性がはっきりした声で普通のテンションで呼びかけている。,chopin8490,,,,,,,,
3934,30代後半の男性が低い声で相手の質問みたいなものに明るい声で対応するような話し方。,beethoven1970,中年男性が、低い声で、早口で喋っている。,haydn3256,,,,,,
3935,中年男性がゆっくりとはきはきした声で、説明するように喋っている。,sibelius1018,,,,,,,,
3936,40代の男性が興味津々といった様子で、明瞭に話している。,handel8831,,,,,,,,
3937,男性、20代～30代。はきはきした声ではあるが、はっきりしないしゃべり方。,wagner4840,,,,,,,,
3938,若い男性が、早口で、何かを確認するようにしゃべっている。,brahms1783,,,,,,,,
3940,30代くらいの男性が、ハッキリした高めの声で、自分の考えを相手に伝えるように喋っている。,schumann1397,,,,,,,,
3941,20代後半位の男性が少し早口で興奮した様な口調で喋っている。,mahler7991,,,,,,,,
3942,30歳前後くらいの男性が、はきはきした声で、人前で説明をしている。,liszt0650,,,,,,,,
3943,40代の男性が、やや低い声で、やや早口で喋っている。,bizet8406,,,,,,,,
3944,中年の男性が、訛のあるやや低めの声で、焦りが感じられるが語尾が間延びしているような感じのしゃべり方をしている。,badarzewska8392,,,,,,,,
3945,40代くらいの男性が、落ち着いているが、深刻な感じで、喋っている。,vivaldi4325,,,,,,,,
3946,三十代前後くらいの男性が、聞き取りづらい小さめの声で、不安そうに喋っている。,schumann4364,,,,,,,,
3947,中年の暗い感じの男性が、少しネチネチした食い掛かるような声で、自分の都合優先で相手に質問するように喋っている。,elger1413,,,,,,,,
3948,30代男性が、少しかすれ気味の声で、イライラしているようなしゃべり方をしている。,grieg5917,,,,,,,,
3949,中年の男性が、低い声で、ゆっくり話している。,mendelsohn3593,,,,,,,,
3950,男性が、驚いたような声で、説明するように喋っている。,monteverdi6135,,,,,,,,
3951,20代男性が、低い声で、考えながら喋っている。,liszt0782,,,,,,,,
3952,男性学生（おそらく大学生）がこもりがかった小さな声で悩ましく考えながらしゃべっている。,tchaikovsky7924,,,,,,,,
3953,若い男性が、落ち着いた声で、自分の現状を報告している。,mendelsohn0270,,,,,,,,
3954,30代前半の飄々とした雰囲気の男性が、少し抑え目の声で、自分に言い聞かせるかのように喋っている。,puccini7189,,,,,,,,
3955,50代男性、少しイライラし怒ったような声で誰かに訴えている感じです。,bach8066,,,,,,,,
3956,30代くらいの男性が、低い声で、恐れながら話している。,grieg0753,,,,,,,,
3957,30代の男性が早口で訴えかけるようにしゃべっている。,schubert9827,,,,,,,,
3958,若い男性が、友人に対しての口調で通常の会話をしていた。,shostakovich4881,,,,,,,,
3959,若い男性が独り言を言うかのように喋っている。,chopin8316,,,,,,,,
3960,若い男性が、少し低い声で、少し早口で話している。,beethoven4053,,,,,,,,
3961,３０代くらいの男性が、やや高めの声で関西弁で、説明するように淡々と話をしている。,monteverdi2493,,,,,,,,
3962,20代男性が少し元気のない声で余裕がない様子で話している。,bizet3228,,,,,,,,
3963,40代の男性が低く奥行きのある声で、ゆっくりと考えながら喋っている。,monteverdi9944,,,,,,,,
3964,40代の男性が渋い声で自信ありげに喋っている。,sibelius3088,,,,,,,,
3965,低い声の男性が、怖さを強調するように、喋っている。,paganini2796,,,,,,,,
3966,若い男性が、少し息を切らした声で、人に話しかけるかのように話している。,paganini6468,,,,,,,,
3967,割と若めの成人男性が、自己紹介をするように喋っている。,wagner3547,,,,,,,,
3968,中年男性が、圧力のある話し方で、訴えかけるように喋っている。,ravel0209,,,,,,,,
3969,中年くらいの男性が、少し高いめの声で、電話に応対するように早口で喋っている、。,debussy5543,,,,,,,,
3970,30代の男性が、少し早口で、怒ったような口調で喋っている。,bizet8406,,,,,,,,
3971,中年の男性が、低い声で、疲れた口調で、話している。,mendelsohn3593,,,,,,,,
3972,二十代くらいの男性が、少しこもったような声で、相手にお願いするように喋っている。,schumann4364,,,,,,,,
3973,40代の男性が低く威勢のいい声で、怒ったように喋っている。,monteverdi9944,,,,,,,,
3974,二十代前後の若い男性がダルそうな声で、軽く怒るように話している。,bach5182,三十代後半の男性が声高に、何かに呆れるような口調で喋っている。,bizet9167,,,,,,
3975,中年の真面目そうな男性が、動揺した声で、驚いているような喋り方で喋っている。,brahms9211,中年の男性が関西弁でゆっくりと話している。,haydn1720,,,,,,
3976,中年男性が、やや低めの声で、訛を含んでやや焦りを感じるが語尾は間延びしているような感じの喋り方をしている。,badarzewska8392,,,,,,,,
3977,若い男性がはっきりした口調で、誰かに話してるようにしゃべっている。,grieg8540,,,,,,,,
3978,中年の男性が、高音で何かの模倣をしているように話している。,saint-saens1367,中年の男性ぽい人が、男性としては高めの声で、歌うように喋っている。,shostakovich4506,,,,,,
3979,中年の男性が、あまり声を張らずに、力を抜いて喋っている。,bach9868,,,,,,,,
3980,若い男性が低めの声でひとりごとを言っているくらいの音量で話している。,paganini6407,,,,,,,,
3981,男性が、ノイズ混じりのかすれた声で、何かを主張するように話している。,paganini4304,,,,,,,,
3982,20代の男性で何か肝を冷やした事件を話している感じがする。,schumann6003,,,,,,,,
3983,若い男性が、やる気なさそうなダルそうな声で、知ってることを人に伝えるように話している。,dvorak7108,,,,,,,,
3984,若い男性が若干落ちついた口調で早めに喋っている。,schumann9761,,,,,,,,
3985,若い男性が、はきはきした声で、自問自答するように喋っている。,liszt0650,,,,,,,,
3986,50代位の男性が、低く野太い声で誰かに話を投げかけている。,brahms0351,,,,,,,,
3987,中年の男性が、相手に対して少し早口で説明をしている様子で話をしている。,monteverdi9855,,,,,,,,
3988,20代くらいの男性が、低く落ち着いた声で、焦りを感じさせるような若干早口で喋っている。,strauss2291,,,,,,,,
3989,やや早口の成人男性が、聞き取りやすい音声で意見を述べている。,wagner7392,,,,,,,,
3990,20代～30代くらいの男性が、リラックスした声で、ゆっくりと流暢に喋っている。,verdi8212,,,,,,,,
3991,中年男性より少し若い感じの声ゆっくりとした口調で状況の説明をしている様。,badarzewska1948,,,,,,,,
3992,40代男性が、淡々とした声で伝えたいことがあるような話し方。,bizet3228,,,,,,,,
3993,中年の男性が、少し低い声で、聴いている人に、念を押すように話している。,badarzewska9200,,,,,,,,
3994,若い男性が少し低いトーンで何かを恐れているような話し方をしている。,liszt5697,,,,,,,,
3996,20代ぐらいの男性の声で、普通のトーンの声で、鼻が詰まっているような声で少しゆっくりした喋り方です。,ravel8663,,,,,,,,
3997,中年の男性が籠った声で多少早口で喋っている。,grieg8093,,,,,,,,
3998,中年の男性が、こもった低い声で、静かに喋っている。,elger1917,,,,,,,,
3999,中年の男性が、くぐもった声で、やや早口で喋っている。,paganini8711,,,,,,,,
4000,中年男性が落ち着いた声で何かの現象を説明している。,schubert2624,,,,,,,,
4001,35歳くらいの男性が動画撮影で一人しゃべりしているようなしゃべり方。,saint-saens2177,,,,,,,,
4002,中年の男性が、はきはきした声で、ゆっくり説明するように喋っている。,chopin8030,,,,,,,,
4003,30代から40代の男性が低い声で残念そうに語っている。,chopin3729,,,,,,,,
4004,中年の男性が、しっかりした声で、すらすらと状況を説明するような話し方をしている。,monteverdi1379,,,,,,,,
