id,gender_1,pitch_1,speaking_rate_1,others_1,annotator_1,gender_2,pitch_2,speaking_rate_2,others_2,annotator_2,gender_3,pitch_3,speaking_rate_3,others_3,annotator_3,gender_4,pitch_4,speaking_rate_4,others_4,annotator_4,gender_5,pitch_5,speaking_rate_5,others_5,annotator_5
3965,男性,低い,,怖さを強調,paganini2796,,,,,,,,,,,,,,,,,,,,
3966,男性,少し息を切らした,,"若い, 人に話しかけるかのように話している",paganini6468,,,,,,,,,,,,,,,,,,,,
3967,男性,,,"成人, 若め",wagner3547,,,,,,,,,,,,,,,,,,,,
3968,男性,高い,,"中年, 圧力がある, 訴えかける",ravel0209,,,,,,,,,,,,,,,,,,,,
3969,男性,少し高い,早口,中年くらい,debussy5543,,,,,,,,,,,,,,,,,,,,
3970,男性,,少し早口,"30代, 怒っている",bizet8406,,,,,,,,,,,,,,,,,,,,
3971,男性,低い,,"中年, 疲れた口調",mendelsohn3593,,,,,,,,,,,,,,,,,,,,
3972,男性,少しこもったような,,"二十代, 相手にお願いするように",schumann4364,,,,,,,,,,,,,,,,,,,,
3973,男性,低い,,"40代, 怒っている",monteverdi9944,,,,,,,,,,,,,,,,,,,,
3974,男性,ダルそうな,軽く怒るように,二十代前後,bach5182,男性,高い,,"三十代後半, 呆れ",bizet9167,,,,,,,,,,,,,,,
3975,男性,動揺した,,"真面目, 中年, 驚いているような",brahms9211,男性,,ゆっくり,"中年, 関西弁",haydn1720,,,,,,,,,,,,,,,
3976,男性,やや低め,,"中年, 訛り, やや焦りを感じる, 語尾は間延びしている",badarzewska8392,,,,,,,,,,,,,,,,,,,,
3977,男性,はっきりした,,若い,grieg8540,,,,,,,,,,,,,,,,,,,,
3978,男性,高い,,"中年, 模倣",saint-saens1367,男性,高め,,"中年の男性ぽい人, 歌うように",shostakovich4506,,,,,,,,,,,,,,,
3979,男性,,,"中年, 力を抜いて",bach9868,,,,,,,,,,,,,,,,,,,,
3980,男性,低めの,,若い,paganini6407,,,,,,,,,,,,,,,,,,,,
3981,男性,かすれた,,"ノイズ混じりの, 主張するように",paganini4304,,,,,,,,,,,,,,,,,,,,
3982,男性,,,"20代, 肝を冷やす事件の話",schumann6003,,,,,,,,,,,,,,,,,,,,
3983,男性,ダルそうな,,"若い, やる気なさそう, 知ってることを伝える",dvorak7108,,,,,,,,,,,,,,,,,,,,
3984,男性,,早めに,"若い, 若干落ちついた口調",schumann9761,,,,,,,,,,,,,,,,,,,,
3985,男性,はきはきした,,"若い, 自問自答",liszt0650,,,,,,,,,,,,,,,,,,,,
3986,男性,低く,,"50代位, 野太い声, 誰かに話を投げかけている",brahms0351,,,,,,,,,,,,,,,,,,,,
3987,男性,,少し早口,中年,monteverdi9855,,,,,,,,,,,,,,,,,,,,
3988,男性,低い,若干早口,"20代, 落ち着いた声, 焦りを感じさせる",strauss2291,,,,,,,,,,,,,,,,,,,,
3989,成人男性,,やや早口,"聞き取りやすい音声, 意見を述べている",wagner7392,,,,,,,,,,,,,,,,,,,,
3990,男性,リラックスした,ゆっくりと流暢に,20代～30代くらい,verdi8212,,,,,,,,,,,,,,,,,,,,
3991,男性,,ゆっくりとした,"中年, 少し若い感じ",badarzewska1948,,,,,,,,,,,,,,,,,,,,
3992,男性,淡々とした,,"40代, 伝えたいことがある",bizet3228,,,,,,,,,,,,,,,,,,,,
3993,男性,少し低い,,"中年, 念を押すよう",badarzewska9200,,,,,,,,,,,,,,,,,,,,
3994,男性,少し低い,,"若い, 恐れる",liszt5697,,,,,,,,,,,,,,,,,,,,
3996,男性,普通のトーンの声,ゆっくりした,"20代, 鼻が詰まっているような声",ravel8663,,,,,,,,,,,,,,,,,,,,
3997,男性,籠った声,多少早口,中年,grieg8093,,,,,,,,,,,,,,,,,,,,
3998,男性,こもった低い,静かに,中年,elger1917,,,,,,,,,,,,,,,,,,,,
3999,男性,くぐもった,やや早口,中年,paganini8711,,,,,,,,,,,,,,,,,,,,
4000,男性,落ち着いた,,中年,schubert2624,,,,,,,,,,,,,,,,,,,,
4001,男性,,,35歳くらい,saint-saens2177,,,,,,,,,,,,,,,,,,,,
4002,男性,はきはきした,ゆっくり,中年,chopin8030,,,,,,,,,,,,,,,,,,,,
4003,男性,低い,,"30代から40代, 残念そう",chopin3729,,,,,,,,,,,,,,,,,,,,
4004,男性,しっかりした,すらすらと,中年,monteverdi1379,,,,,,,,,,,,,,,,,,,,
4005,男性,低め,,"中年, 暗い, 不安そう",handel9267,,,,,,,,,,,,,,,,,,,,
4006,男性,少し低い,ゆっくりと,40代,tchaikovsky5186,,,,,,,,,,,,,,,,,,,,
4008,男性,静かな,,"30代くらい, 落ち着いた, 緊迫した様子",mozart6171,,,,,,,,,,,,,,,,,,,,
4009,男性,はきはきした,,"中年, 嘘を隠そうと答えている",ravel7162,,,,,,,,,,,,,,,,,,,,
4010,男性,若干力のない,,"30～40代, 不安",beethoven1689,,,,,,,,,,,,,,,,,,,,
4011,男性,,ゆっくり,中年ぐらい,schumann0854,,,,,,,,,,,,,,,,,,,,
4012,男性,落ち着いた,,若め,paganini0084,,,,,,,,,,,,,,,,,,,,
4013,男性,細い,指示するように,中年,haydn3036,,,,,,,,,,,,,,,,,,,,
4014,男性,中くらい,ややゆっくりから早め,中年,mahler8721,男性,おとなしい,,若い,saint-saens2309,,,,,,,,,,,,,,,
4015,男性,高い,若干早口,中年,shostakovich1640,,,,,,,,,,,,,,,,,,,,
4016,男性,,ゆっくり,"若い, 穏やかな口調",beethoven7666,,,,,,,,,,,,,,,,,,,,
4017,男性,少し震えたような,,"若い, 不安を訴えるように",brahms2886,,,,,,,,,,,,,,,,,,,,
4018,男性,,やや早口,30代くらい,handel8971,,,,,,,,,,,,,,,,,,,,
4019,男性,,早口,"40代, 関西弁, 聴き取りにくい",elger7072,男性,はっきりした,,"若い, 人に尋ねるように",paganini0062,,,,,,,,,,,,,,,
4020,男性,少し高め,少し早口,"50代, 関西弁",bizet6325,,,,,,,,,,,,,,,,,,,,
4021,男性,高い,はきはき,中年,badarzewska6328,男性,,定型的,"20代から30代くらい, 仕事モード",elger1279,男性,はっきりした,,"中年, 呼びかける",tchaikovsky2047,,,,,,,,,,
4022,大人の男性,関西弁のイントネーション,一節ずつ確認する,,debussy3135,,,,,,,,,,,,,,,,,,,,
4023,男性,,聞き取れない,"若い, 怖かった",saint-saens4971,,,,,,,,,,,,,,,,,,,,
4024,男性,こもった,淡々と,30代くらい,mozart2934,,,,,,,,,,,,,,,,,,,,
4025,男性,,,"30代, ネット生放送, 説明口調",liszt6299,,,,,,,,,,,,,,,,,,,,
4026,男性,野太く大きめ,,"中年, やや慎重な感じ",badarzewska0315,,,,,,,,,,,,,,,,,,,,
4027,男性,淡々とした,,"若い, 落ち着いた, 誰かに説明",mendelsohn7538,,,,,,,,,,,,,,,,,,,,
4028,男性,軽い,,若い,verdi8190,,,,,,,,,,,,,,,,,,,,
4029,男性,はっきりしない,早口,若い,beethoven9183,,,,,,,,,,,,,,,,,,,,
4030,男性,はきはき,,"中年, 真面目, 物事を尋ねる",bach9259,,,,,,,,,,,,,,,,,,,,
4031,男性,多少細くもしっかりした,,成人,haydn1359,,,,,,,,,,,,,,,,,,,,
4032,男性,きびきびとした,少し早め,40代,beethoven3748,,,,,,,,,,,,,,,,,,,,
4033,中年男性,,少し早口,落ち着いた口調,strauss0311,,,,,,,,,,,,,,,,,,,,
4034,男性,物静かな,ささやくように,40代,schubert9827,,,,,,,,,,,,,,,,,,,,
4035,男性,"低い, 少しかすれた",ゆっくり,"20代後半, 自分の発言を確認",monteverdi0374,,,,,,,,,,,,,,,,,,,,
4036,男性,小声,普通の速さ,50代ぐらい,handel3704,,,,,,,,,,,,,,,,,,,,
4037,男性,小さな,コソコソした,"中年, 暗い, ブツブツと呟く",strauss2306,,,,,,,,,,,,,,,,,,,,
4038,男性,少し低い,,中年,grieg9510,,,,,,,,,,,,,,,,,,,,
4039,男性,高い,早口,中年,ravel7162,,,,,,,,,,,,,,,,,,,,
4040,男性,,区切りながら,中年くらい,shostakovich2956,,,,,,,,,,,,,,,,,,,,
4041,男性,,,"40代, 落ち着いている, 少し悩んでいる",vivaldi4325,,,,,,,,,,,,,,,,,,,,
4042,男性,,,"関西弁訛り, 中年",verdi0737,,,,,,,,,,,,,,,,,,,,
4043,男性,低い,,"中年, やる気に満ちた感じ",grieg7504,,,,,,,,,,,,,,,,,,,,
4044,男性,,早口,"50代, 講義している",puccini0890,,,,,,,,,,,,,,,,,,,,
4045,男性,こもった,ゆっくり,40代前半,mahler0088,,,,,,,,,,,,,,,,,,,,
4046,男性,,,"50代くらい, 優しめの口調, 対話をするような",ravel4200,,,,,,,,,,,,,,,,,,,,
4047,男性,,ゆっくりと丁寧,"30代, 体育会系っぽい, 活舌の良い, はきはきした声",saint-saens6524,,,,,,,,,,,,,,,,,,,,
4048,女性,はっきりとした,やや遅い,"20代前半, 自信なげ, 迷い, 控えめ",verdi7025,,,,,,,,,,,,,,,,,,,,
4049,女性,,,"中年, 思い出す",grieg0861,,,,,,,,,,,,,,,,,,,,
4050,女性,,,中年くらい,schubert2028,女性,相手にわかってもらいたい感じ,,中年,sibelius6853,女性,低音,,"30代後半, 主張の強い, 大人びた, やや迷い気味",strauss5224,,,,,,,,,,
4051,男性,,ゆっくり,"40代, 驚いた感じ",bach8066,,,,,,,,,,,,,,,,,,,,
4052,男性,低い,ゆっくり,"40代, 教え諭すように",brahms7704,,,,,,,,,,,,,,,,,,,,
4053,男性,低い,,40代,liszt4696,,,,,,,,,,,,,,,,,,,,
4054,男性,少し低い,早口,若い,beethoven4053,,,,,,,,,,,,,,,,,,,,
4055,男性,,ゆっくりと,考えながら話す,chopin8316,,,,,,,,,,,,,,,,,,,,
4056,男性,びっくりした,慌てたように,20代ぐらい,dvorak2098,,,,,,,,,,,,,,,,,,,,
4057,男性,,少し早口,関西弁,rossini6436,,,,,,,,,,,,,,,,,,,,
4058,若い男性,軽めな,,"20歳代前半, 結果の確認",schubert5430,,,,,,,,,,,,,,,,,,,,
4059,男性,鼻が詰まったような感じの,少し熱を入れながら,"20代前半, 説明を行う感じ",mahler5467,,,,,,,,,,,,,,,,,,,,
4060,男性,高い,,"30代, 多くの人に説明している",bizet6325,,,,,,,,,,,,,,,,,,,,
4061,男性,低め,,"中年, 知っていることを伝える",brahms2886,,,,,,,,,,,,,,,,,,,,
4062,男性,ハキハキした,,"中年, 怖い",verdi1684,,,,,,,,,,,,,,,,,,,,
4063,男性,低い,,"中年, かすれた声, 終盤沈む",shostakovich6875,,,,,,,,,,,,,,,,,,,,
4064,男性,声をうらがえし,,おびえるように,puccini2442,,,,,,,,,,,,,,,,,,,,
4065,若い男性,力が抜けたような,,状況に戸惑っている,bizet3058,,,,,,,,,,,,,,,,,,,,
4066,男性,はっきりした,,"30代, テンションが低め",chopin8490,,,,,,,,,,,,,,,,,,,,
4067,男性,低め,,若い,shostakovich2991,,,,,,,,,,,,,,,,,,,,
4068,男性,,,少しびっくりしたようなしゃべり方,brahms9307,,,,,,,,,,,,,,,,,,,,
4069,男性,やや高い,話を詰まらせたり、いっきに走らせたりしながら,"30代～40代, 動揺したような様子",bruchner5215,,,,,,,,,,,,,,,,,,,,
4070,男性,,はきはき,関西人,haydn6163,,,,,,,,,,,,,,,,,,,,
4071,,,,"怒ったような口調, 疑問を抱いてるような口調",bizet5324,,,,,,,,,,,,,,,,,,,,
4072,男性,落ち着いた,,"30代後半, 社会人風, 誰かに教えるかのように",puccini7189,,,,,,,,,,,,,,,,,,,,
4073,男性,低め,,"40代, 落ち着いた口調",shostakovich6244,,,,,,,,,,,,,,,,,,,,
4074,男性,ボソボソとした,,"中年, 状況を説明するように",monteverdi2320,,,,,,,,,,,,,,,,,,,,
4075,男性,,,"30代, 思い出すような感じで",puccini9666,,,,,,,,,,,,,,,,,,,,
4076,男性,はきはきした,,,sibelius1018,,,,,,,,,,,,,,,,,,,,
4077,若い男性,渋みのある,問いかけるように,,rossini9139,,,,,,,,,,,,,,,,,,,,
4078,男性,高い,はきはき,"中年, 怒ったように",paganini1355,,,,,,,,,,,,,,,,,,,,
4079,男性,,ちょっと早口,"中年, 疑問を投げかける",grieg3270,,,,,,,,,,,,,,,,,,,,
4080,男性,少し高め,はきはきした,40代から50代,monteverdi0284,,,,,,,,,,,,,,,,,,,,
4081,男性,少しボソボソした,,"中年, 状況を伝えようとしている",wagner1081,,,,,,,,,,,,,,,,,,,,
4082,男性,,,"２０代後半位, 品が良いとは言えない若者言葉, 同意を求める",paganini3987,,,,,,,,,,,,,,,,,,,,
4083,男性,ハキハキとした,,"中年, 興奮した",debussy1208,,,,,,,,,,,,,,,,,,,,
4084,男性,低め,,"若い, 友達といる, 親しみやすい",rossini3112,,,,,,,,,,,,,,,,,,,,
4086,男性,,棒読み,10代後半,bizet8820,,,,,,,,,,,,,,,,,,,,
4087,男性,高い,,"30代くらい, 自分の意見を説明するように話している",monteverdi2493,,,,,,,,,,,,,,,,,,,,
4088,男性,高い,少し早口,"中年, 浮かれたように",bruchner9218,,,,,,,,,,,,,,,,,,,,
4089,男性,,,"20代ぐらい, 少しえらっそう（生意気）",handel9658,,,,,,,,,,,,,,,,,,,,
4090,男性,高い,,"20代前半, 明るい, はしゃいでいる, 周りの人に同意を求めるかのような",puccini7189,,,,,,,,,,,,,,,,,,,,
4124,男性,ボソボソとした,早口,若い,sibelius1682,,,,,,,,,,,,,,,,,,,,
4155,女性,小さい,,"中年, 悩みを抱えているかのように",chopin7880,,,,,,,,,,,,,,,,,,,,
4156,男性,低い,,"２０〜３０代, 怒った様子",mozart5196,,,,,,,,,,,,,,,,,,,,
4157,男性,強い,,"38歳, お笑い芸人, イライラ",tchaikovsky7924,,,,,,,,,,,,,,,,,,,,
4158,男性,低め,,"30代～50代, でこもっている声, やや横柄なしゃべり方",wagner4840,,,,,,,,,,,,,,,,,,,,
4159,男性,高い,,"30代, 怒っている, 語尾を荒げる",bizet8836,,,,,,,,,,,,,,,,,,,,
4160,男性,通りのいい,,怒ったような感じ,paganini2374,,,,,,,,,,,,,,,,,,,,
4161,男性,やや高め,,"30代, 怒っている",handel6331,,,,,,,,,,,,,,,,,,,,
4162,男性,,やや早口,"若い, 関西弁, 愚痴",mozart1811,,,,,,,,,,,,,,,,,,,,
4163,男性,高い,早い,"若い, イライラ, 怒っている",rachmaninov8078,,,,,,,,,,,,,,,,,,,,
4164,男性,,,"30代, 芸能人, ステージ, ネタを披露",haydn4907,,,,,,,,,,,,,,,,,,,,
4165,男性,張っている,,"２０〜３０代, 画面の向こう側に向けて説明するかのように",sibelius9081,,,,,,,,,,,,,,,,,,,,
4166,男性,低い,舌足らず,40代,monteverdi6405,,,,,,,,,,,,,,,,,,,,
4167,男性,少し高い,,苦しそうな表情,badarzewska9200,,,,,,,,,,,,,,,,,,,,
4168,男性,大きな,,"若い, 実況のような話し方",saint-saens6742,,,,,,,,,,,,,,,,,,,,
4169,男性,イライラとした,,"30代ぐらい, 中年, 愚痴をこぼすように",bach6393,,,,,,,,,,,,,,,,,,,,
4170,男性,低い,,"20代から30代, おこっている",debussy4181,,,,,,,,,,,,,,,,,,,,
4171,男性,,早口で,"笑いながら, 楽しそう",wagner0128,,,,,,,,,,,,,,,,,,,,
4174,女性,高い,,"30代, 不満をぶちまける",schubert2624,,,,,,,,,,,,,,,,,,,,
4175,女性,甲高い,,"若い, リスナーに向かって語りかける",rachmaninov6780,,,,,,,,,,,,,,,,,,,,
4176,女性,,通る,"明るい感じ, ハキハキした",dvorak0253,,,,,,,,,,,,,,,,,,,,
4177,女性,広がりのある,,"若い, ややうれしそうな, 相手に話しかけるように",mahler1404,,,,,,,,,,,,,,,,,,,,
4178,女性,柔らかい,リズムよく,20代,sibelius3088,,,,,,,,,,,,,,,,,,,,
4179,,高い,,"感動して興奮している, テンションが上っている",verdi8774,,,,,,,,,,,,,,,,,,,,
4180,女性,高い,速い,"若く, 明るい, はきはき, テキパキ",dvorak5832,,,,,,,,,,,,,,,,,,,,
4181,男性,低い、かっこいい,,若い、はっきりと意思を伝えるように話す,wagner9867,,,,,,,,,,,,,,,,,,,,
4182,女性,高い,,"若い, 力強い, 演技がかった",verdi4863,,,,,,,,,,,,,,,,,,,,
4198,女性,高い,,"若い, 落ち着きのない, 支離滅裂な感じ",bach9612,,,,,,,,,,,,,,,,,,,,
4199,男性,やや鼻にかかった,,"10～20代, 説明口調",chopin4043,,,,,,,,,,,,,,,,,,,,
4200,男性,おちついた,,30代,elger9149,,,,,,,,,,,,,,,,,,,,
4201,男性,,淡々と,中年、情報伝達,monteverdi3092,,,,,,,,,,,,,,,,,,,,
4202,女性,高い,間延びした,若い,brahms1783,,,,,,,,,,,,,,,,,,,,
4203,女性,大きな,,"若い, 明るい, 力強い",mendelsohn8468,,,,,,,,,,,,,,,,,,,,
4204,女性,高い,ゆっくり,"20代, はきはき",beethoven1929,,,,,,,,,,,,,,,,,,,,
4205,女性,高い,早口,"30代くらい, 笑い",rossini5825,,,,,,,,,,,,,,,,,,,,
4206,女性,高い,早口,"若い, テンション高い",paganini8711,,,,,,,,,,,,,,,,,,,,
4207,男性,ハキハキした,,"中年, 誠実そうな, 現在の状況",bach9259,,,,,,,,,,,,,,,,,,,,
4208,男性,低い,ゆっくりと,中年,mendelsohn1663,,,,,,,,,,,,,,,,,,,,
4209,男性,少し低い,,"若い, 一人語り",shostakovich2956,,,,,,,,,,,,,,,,,,,,
4211,男性,,早口,中年,brahms1783,,,,,,,,,,,,,,,,,,,,
4212,男性,ハキハキした,,"中年, 優しそう, 誰かを導くように",mozart1811,,,,,,,,,,,,,,,,,,,,
4213,男性,はきはきとした,,"アナウンサーが語るように, 丁寧",badarzewska9200,,,,,,,,,,,,,,,,,,,,
4214,男性,,はきはきと,"30代後半, 楽し気",bizet8836,,,,,,,,,,,,,,,,,,,,
4215,男性,クリア,,"真面目そうな, 中年",brahms1342,,,,,,,,,,,,,,,,,,,,
4216,男性,,はきはきと,"40代, 丁寧な口調, 説明して伝えようとしている",sibelius9081,,,,,,,,,,,,,,,,,,,,
4217,女性,高い,少し早口気味,10代後半から20代前半くらい,bizet0086,,,,,,,,,,,,,,,,,,,,
4218,女性,はっきりと、幼い,,若い,ravel4314,,,,,,,,,,,,,,,,,,,,
4219,女性,高い,早口,"若い, 怒ったように",ravel6788,,,,,,,,,,,,,,,,,,,,
4220,女性,高めね可愛い,,"20歳代前半, 自分の気持ちを表すように",handel7654,,,,,,,,,,,,,,,,,,,,
4221,女性,高くか細い,,"若い, 丁寧",verdi4749,,,,,,,,,,,,,,,,,,,,
4222,女性,少し高め,,"若い, 相手に聞くように",ravel3833,,,,,,,,,,,,,,,,,,,,
4223,女性,やや幼い,,"若い, 訴えかける",verdi0129,,,,,,,,,,,,,,,,,,,,
4224,女性,高い,,"20代, 自信なさそうな感じ",liszt9268,,,,,,,,,,,,,,,,,,,,
4225,女性,高い,,"20代くらい, 感情を出して",vivaldi5089,,,,,,,,,,,,,,,,,,,,
4226,女性,高い,,"20歳代, 楽しそう",chopin7826,,,,,,,,,,,,,,,,,,,,
4227,女性,,はきはきした,"若い, 自分に問いかけながら",elger6866,,,,,,,,,,,,,,,,,,,,
4228,女性,若めの,少し聞き取りにくい,なにかを説明するように,wagner1687,,,,,,,,,,,,,,,,,,,,
4229,女性,高い,,"若い, 歌による喋り",rachmaninov1174,,,,,,,,,,,,,,,,,,,,
4230,女性,高い,,"若い, 幼さを感じさせる, 少し不安そう",schubert7808,,,,,,,,,,,,,,,,,,,,
4231,女性,,,"比較的若い, 無根拠, 痩せ型の印象",bruchner5299,女性,高い,,"20代, 鼻にかかったような声, 媚びを売るような喋り方",monteverdi0936,,,,,,,,,,,,,,,
4232,女性,かわいらしい,早口,"20代中頃, 愛嬌, テンション高め",grieg7709,,,,,,,,,,,,,,,,,,,,
4233,女性,高い,,"10代, 甘えるように",bizet3985,,,,,,,,,,,,,,,,,,,,
4234,女性,高いアニメ声,少し遅い,"若い, 少し驚いたような感じ",mozart5077,,,,,,,,,,,,,,,,,,,,
4235,女性,ちょっととまどったような,,20代,ravel4094,,,,,,,,,,,,,,,,,,,,
4236,女性,高い,,"若い, アニメ声, なし",tchaikovsky4604,,,,,,,,,,,,,,,,,,,,
4237,女性,高い,ゆっくり,"若い, 考えながら",schubert8111,,,,,,,,,,,,,,,,,,,,
4238,女性,"ぼそぼそとした, 幼さの残る",,"10代から20代, 作業をしつつ, ひとりごとのように",saint-saens7851,,,,,,,,,,,,,,,,,,,,
4239,女性,可愛い,探るように,二十代前半,bruchner2884,女性,幼い、かすれ気味,,10代後半から20代前半くらい、確認するように,handel5788,,,,,,,,,,,,,,,
4240,女性,とんがった,,"10代後半から20代前半, 小柄, 怒り口調, すねたような",bizet2680,,,,,,,,,,,,,,,,,,,,
4241,女性,高い,,"若い, 泣きそう",ravel1313,女性,高い,,"若い, キャラクター風",rossini8091,女性,息を吐くような,,若い,schumann2426,,,,,,,,,,
4242,女性,ハキハキした,,"若い, 誰かに話すように",sibelius4904,,,,,,,,,,,,,,,,,,,,
4243,女性,のんびりとした,,"若い, 礼儀正しい",monteverdi4286,,,,,,,,,,,,,,,,,,,,
4244,女性,可愛い,,"10代, 疑問形の口調",paganini7017,,,,,,,,,,,,,,,,,,,,
4245,女性,可愛い,静かな,"20代前後, 囁くような, 独り言, 何かを探り, 確かめている",grieg2556,,,,,,,,,,,,,,,,,,,,
4246,女性,高い,,"若い, 可愛らしい, 優しく",debussy3111,女性,高い,,"若い, ため息をつくような感じ",paganini4188,,,,,,,,,,,,,,,
4247,女性,高い,,"10代, 質問する感じ",vivaldi8730,,,,,,,,,,,,,,,,,,,,
4248,女性,かわいらしい,,"二十歳前後, ちょっとぶりっ子な口調",wagner8812,,,,,,,,,,,,,,,,,,,,
4249,女性,高い,,"10代, 甘えるように",liszt3315,,,,,,,,,,,,,,,,,,,,
4250,女性,,,"若い, 録音でもするように話している, アニメチックなかわいらしい",bizet2829,,,,,,,,,,,,,,,,,,,,
4251,女性,やや低い,,"若い, 少し甘えた感じ",bach8356,,,,,,,,,,,,,,,,,,,,
4252,女性,少し幼げな,,"若い, 楽しそう",vivaldi6482,,,,,,,,,,,,,,,,,,,,
4253,女性,,早口,"若い, 共感を求める, 疑問を述べている",mendelsohn1059,,,,,,,,,,,,,,,,,,,,
4254,女性,,,"20代, 親しげ",tchaikovsky2758,,,,,,,,,,,,,,,,,,,,
4255,女性,高い,,"20代くらいの, 小柄そうな, アニメ声, 疑う",puccini2920,女性,高い,早口,"10代, 意外の驚き, ハスキー",rachmaninov7459,,,,,,,,,,,,,,,
4256,女性,低い,,"掠れた声, 聴きとりにくい",monteverdi3560,,,,,,,,,,,,,,,,,,,,
4257,女性,おっとりした,,"20代, 断言するように",beethoven4422,,,,,,,,,,,,,,,,,,,,
4258,女性,高い,早口,"20代くらい, 若い",dvorak8487,,,,,,,,,,,,,,,,,,,,
